,country,year,sex,age,suicides/100k pop,HDI for year,gdp_per_capita,generation,Region,Assigned To Zone
3912,United States,1985,male,75+ years,53,0.841,19693,G.I. Generation,North America,II
3913,United States,1985,male,55-74 years,29,0.841,19693,G.I. Generation,North America,II
3914,United States,1985,male,25-34 years,24,0.841,19693,Boomers,North America,II
3915,United States,1985,male,35-54 years,22,0.841,19693,Silent,North America,II
3916,United States,1985,male,15-24 years,21,0.841,19693,Generation X,North America,II
3917,United States,1985,female,35-54 years,7,0.841,19693,Silent,North America,II
3918,United States,1985,female,55-74 years,7,0.841,19693,G.I. Generation,North America,II
3919,United States,1985,female,75+ years,6,0.841,19693,G.I. Generation,North America,II
3920,United States,1985,female,25-34 years,5,0.841,19693,Boomers,North America,II
3921,United States,1985,female,15-24 years,4,0.841,19693,Generation X,North America,II
3922,United States,1985,male,5-14 years,1,0.841,19693,Generation X,North America,II
3923,United States,1985,female,5-14 years,0,0.841,19693,Generation X,North America,II
3924,United States,1990,male,75+ years,57,0.8590000000000001,26004,G.I. Generation,North America,II
3925,United States,1990,male,55-74 years,28,0.8590000000000001,26004,G.I. Generation,North America,II
3926,United States,1990,male,25-34 years,24,0.8590000000000001,26004,Boomers,North America,II
3927,United States,1990,male,35-54 years,23,0.8590000000000001,26004,Silent,North America,II
3928,United States,1990,male,15-24 years,21,0.8590000000000001,26004,Generation X,North America,II
3929,United States,1990,female,55-74 years,7,0.8590000000000001,26004,G.I. Generation,North America,II
3930,United States,1990,female,35-54 years,6,0.8590000000000001,26004,Silent,North America,II
3931,United States,1990,female,75+ years,6,0.8590000000000001,26004,G.I. Generation,North America,II
3932,United States,1990,female,25-34 years,5,0.8590000000000001,26004,Boomers,North America,II
3933,United States,1990,female,15-24 years,3,0.8590000000000001,26004,Generation X,North America,II
3934,United States,1990,male,5-14 years,1,0.8590000000000001,26004,Generation X,North America,II
3935,United States,1990,female,5-14 years,0,0.8590000000000001,26004,Generation X,North America,II
3936,United States,1995,male,75+ years,48,0.8759999999999999,31518,G.I. Generation,North America,II
3937,United States,1995,male,25-34 years,25,0.8759999999999999,31518,Generation X,North America,II
3938,United States,1995,male,55-74 years,25,0.8759999999999999,31518,Silent,North America,II
3939,United States,1995,male,35-54 years,23,0.8759999999999999,31518,Boomers,North America,II
3940,United States,1995,male,15-24 years,22,0.8759999999999999,31518,Generation X,North America,II
3941,United States,1995,female,35-54 years,6,0.8759999999999999,31518,Boomers,North America,II
3942,United States,1995,female,75+ years,5,0.8759999999999999,31518,G.I. Generation,North America,II
3943,United States,1995,female,55-74 years,5,0.8759999999999999,31518,Silent,North America,II
3944,United States,1995,female,25-34 years,5,0.8759999999999999,31518,Generation X,North America,II
3945,United States,1995,female,15-24 years,3,0.8759999999999999,31518,Generation X,North America,II
3946,United States,1995,male,5-14 years,1,0.8759999999999999,31518,Millenials,North America,II
3947,United States,1995,female,5-14 years,0,0.8759999999999999,31518,Millenials,North America,II
3948,United States,2000,male,75+ years,42,0.883,39218,G.I. Generation,North America,II
3949,United States,2000,male,35-54 years,22,0.883,39218,Boomers,North America,II
3950,United States,2000,male,55-74 years,20,0.883,39218,Silent,North America,II
3951,United States,2000,male,25-34 years,19,0.883,39218,Generation X,North America,II
3952,United States,2000,male,15-24 years,17,0.883,39218,Generation X,North America,II
3953,United States,2000,female,35-54 years,6,0.883,39218,Boomers,North America,II
3954,United States,2000,female,55-74 years,4,0.883,39218,Silent,North America,II
3955,United States,2000,female,25-34 years,4,0.883,39218,Generation X,North America,II
3956,United States,2000,female,75+ years,4,0.883,39218,G.I. Generation,North America,II
3957,United States,2000,female,15-24 years,2,0.883,39218,Generation X,North America,II
3958,United States,2000,male,5-14 years,1,0.883,39218,Millenials,North America,II
3959,United States,2000,female,5-14 years,0,0.883,39218,Millenials,North America,II
3960,United States,2005,male,75+ years,37,0.897,47423,Silent,North America,II
3961,United States,2005,male,35-54 years,24,0.897,47423,Boomers,North America,II
3962,United States,2005,male,55-74 years,22,0.897,47423,Silent,North America,II
3963,United States,2005,male,25-34 years,19,0.897,47423,Generation X,North America,II
3964,United States,2005,male,15-24 years,16,0.897,47423,Millenials,North America,II
3965,United States,2005,female,35-54 years,7,0.897,47423,Boomers,North America,II
3966,United States,2005,female,55-74 years,5,0.897,47423,Silent,North America,II
3967,United States,2005,female,25-34 years,4,0.897,47423,Generation X,North America,II
3968,United States,2005,female,75+ years,3,0.897,47423,Silent,North America,II
3969,United States,2005,female,15-24 years,3,0.897,47423,Millenials,North America,II
3970,United States,2005,male,5-14 years,0,0.897,47423,Millenials,North America,II
3971,United States,2005,female,5-14 years,0,0.897,47423,Millenials,North America,II
3972,United States,2010,male,75+ years,36,0.909,51989,Silent,North America,II
3973,United States,2010,male,35-54 years,27,0.909,51989,Generation X,North America,II
3974,United States,2010,male,55-74 years,26,0.909,51989,Silent,North America,II
3975,United States,2010,male,25-34 years,22,0.909,51989,Generation X,North America,II
3976,United States,2010,male,15-24 years,16,0.909,51989,Millenials,North America,II
3977,United States,2010,female,35-54 years,8,0.909,51989,Generation X,North America,II
3978,United States,2010,female,55-74 years,6,0.909,51989,Silent,North America,II
3979,United States,2010,female,25-34 years,5,0.909,51989,Generation X,North America,II
3980,United States,2010,female,15-24 years,3,0.909,51989,Millenials,North America,II
3981,United States,2010,female,75+ years,3,0.909,51989,Silent,North America,II
3982,United States,2010,male,5-14 years,0,0.909,51989,Generation Z,North America,II
3983,United States,2010,female,5-14 years,0,0.909,51989,Generation Z,North America,II
3984,United States,2011,male,75+ years,36,0.9109999999999999,53452,Silent,North America,II
3985,United States,2011,male,35-54 years,27,0.9109999999999999,53452,Generation X,North America,II
3986,United States,2011,male,55-74 years,26,0.9109999999999999,53452,Boomers,North America,II
3987,United States,2011,male,25-34 years,23,0.9109999999999999,53452,Millenials,North America,II
3988,United States,2011,male,15-24 years,17,0.9109999999999999,53452,Millenials,North America,II
3989,United States,2011,female,35-54 years,8,0.9109999999999999,53452,Generation X,North America,II
3990,United States,2011,female,55-74 years,6,0.9109999999999999,53452,Boomers,North America,II
3991,United States,2011,female,25-34 years,6,0.9109999999999999,53452,Millenials,North America,II
3992,United States,2011,female,15-24 years,4,0.9109999999999999,53452,Millenials,North America,II
3993,United States,2011,female,75+ years,3,0.9109999999999999,53452,Silent,North America,II
3994,United States,2011,male,5-14 years,0,0.9109999999999999,53452,Generation Z,North America,II
3995,United States,2011,female,5-14 years,0,0.9109999999999999,53452,Generation Z,North America,II
3996,United States,2012,male,75+ years,37,0.912,55170,Silent,North America,II
3997,United States,2012,male,35-54 years,27,0.912,55170,Generation X,North America,II
3998,United States,2012,male,55-74 years,27,0.912,55170,Boomers,North America,II
3999,United States,2012,male,25-34 years,23,0.912,55170,Millenials,North America,II
4000,United States,2012,male,15-24 years,17,0.912,55170,Millenials,North America,II
4001,United States,2012,female,35-54 years,9,0.912,55170,Generation X,North America,II
4002,United States,2012,female,55-74 years,7,0.912,55170,Boomers,North America,II
4003,United States,2012,female,25-34 years,5,0.912,55170,Millenials,North America,II
4004,United States,2012,female,15-24 years,4,0.912,55170,Millenials,North America,II
4005,United States,2012,female,75+ years,3,0.912,55170,Silent,North America,II
4006,United States,2012,male,5-14 years,1,0.912,55170,Generation Z,North America,II
4007,United States,2012,female,5-14 years,0,0.912,55170,Generation Z,North America,II
4008,United States,2013,male,75+ years,38,0.9129999999999999,56520,Silent,North America,II
4009,United States,2013,male,55-74 years,27,0.9129999999999999,56520,Boomers,North America,II
4010,United States,2013,male,35-54 years,27,0.9129999999999999,56520,Generation X,North America,II
4011,United States,2013,male,25-34 years,23,0.9129999999999999,56520,Millenials,North America,II
4012,United States,2013,male,15-24 years,17,0.9129999999999999,56520,Millenials,North America,II
4013,United States,2013,female,35-54 years,8,0.9129999999999999,56520,Generation X,North America,II
4014,United States,2013,female,55-74 years,7,0.9129999999999999,56520,Boomers,North America,II
4015,United States,2013,female,25-34 years,6,0.9129999999999999,56520,Millenials,North America,II
4016,United States,2013,female,15-24 years,4,0.9129999999999999,56520,Millenials,North America,II
4017,United States,2013,female,75+ years,3,0.9129999999999999,56520,Silent,North America,II
4018,United States,2013,male,5-14 years,1,0.9129999999999999,56520,Generation Z,North America,II
4019,United States,2013,female,5-14 years,0,0.9129999999999999,56520,Generation Z,North America,II
4020,United States,2014,male,75+ years,38,0.915,58531,Silent,North America,II
4021,United States,2014,male,55-74 years,28,0.915,58531,Boomers,North America,II
4022,United States,2014,male,35-54 years,27,0.915,58531,Generation X,North America,II
4023,United States,2014,male,25-34 years,24,0.915,58531,Millenials,North America,II
4024,United States,2014,male,15-24 years,18,0.915,58531,Millenials,North America,II
4025,United States,2014,female,35-54 years,9,0.915,58531,Generation X,North America,II
4026,United States,2014,female,55-74 years,7,0.915,58531,Boomers,North America,II
4027,United States,2014,female,25-34 years,6,0.915,58531,Millenials,North America,II
4028,United States,2014,female,15-24 years,4,0.915,58531,Millenials,North America,II
4029,United States,2014,female,75+ years,4,0.915,58531,Silent,North America,II
4030,United States,2014,male,5-14 years,1,0.915,58531,Generation Z,North America,II
4031,United States,2014,female,5-14 years,0,0.915,58531,Generation Z,North America,II
4032,Uruguay,1985,male,75+ years,78,0.667,1729,G.I. Generation,South/Latin America,II
4033,Uruguay,1985,male,55-74 years,36,0.667,1729,G.I. Generation,South/Latin America,II
4034,Uruguay,1985,male,35-54 years,19,0.667,1729,Silent,South/Latin America,II
4035,Uruguay,1985,male,25-34 years,14,0.667,1729,Boomers,South/Latin America,II
4036,Uruguay,1985,female,55-74 years,7,0.667,1729,G.I. Generation,South/Latin America,II
4037,Uruguay,1985,male,15-24 years,6,0.667,1729,Generation X,South/Latin America,II
4038,Uruguay,1985,female,75+ years,5,0.667,1729,G.I. Generation,South/Latin America,II
4039,Uruguay,1985,female,35-54 years,4,0.667,1729,Silent,South/Latin America,II
4040,Uruguay,1985,female,15-24 years,2,0.667,1729,Generation X,South/Latin America,II
4041,Uruguay,1985,female,25-34 years,1,0.667,1729,Boomers,South/Latin America,II
4042,Uruguay,1985,female,5-14 years,0,0.667,1729,Generation X,South/Latin America,II
4043,Uruguay,1985,male,5-14 years,0,0.667,1729,Generation X,South/Latin America,II
4044,Uruguay,1990,male,75+ years,71,0.6920000000000001,3281,G.I. Generation,South/Latin America,II
4045,Uruguay,1990,male,55-74 years,30,0.6920000000000001,3281,G.I. Generation,South/Latin America,II
4046,Uruguay,1990,male,35-54 years,22,0.6920000000000001,3281,Silent,South/Latin America,II
4047,Uruguay,1990,male,15-24 years,13,0.6920000000000001,3281,Generation X,South/Latin America,II
4048,Uruguay,1990,male,25-34 years,12,0.6920000000000001,3281,Boomers,South/Latin America,II
4049,Uruguay,1990,female,75+ years,10,0.6920000000000001,3281,G.I. Generation,South/Latin America,II
4050,Uruguay,1990,female,55-74 years,8,0.6920000000000001,3281,G.I. Generation,South/Latin America,II
4051,Uruguay,1990,female,35-54 years,3,0.6920000000000001,3281,Silent,South/Latin America,II
4052,Uruguay,1990,female,25-34 years,3,0.6920000000000001,3281,Boomers,South/Latin America,II
4053,Uruguay,1990,female,15-24 years,2,0.6920000000000001,3281,Generation X,South/Latin America,II
4054,Uruguay,1990,female,5-14 years,1,0.6920000000000001,3281,Generation X,South/Latin America,II
4055,Uruguay,1990,male,5-14 years,1,0.6920000000000001,3281,Generation X,South/Latin America,II
4056,Uruguay,1995,male,75+ years,91,0.711,6555,G.I. Generation,South/Latin America,II
4057,Uruguay,1995,male,55-74 years,38,0.711,6555,Silent,South/Latin America,II
4058,Uruguay,1995,male,25-34 years,23,0.711,6555,Generation X,South/Latin America,II
4059,Uruguay,1995,male,35-54 years,23,0.711,6555,Boomers,South/Latin America,II
4060,Uruguay,1995,male,15-24 years,15,0.711,6555,Generation X,South/Latin America,II
4061,Uruguay,1995,female,75+ years,15,0.711,6555,G.I. Generation,South/Latin America,II
4062,Uruguay,1995,female,55-74 years,8,0.711,6555,Silent,South/Latin America,II
4063,Uruguay,1995,female,35-54 years,7,0.711,6555,Boomers,South/Latin America,II
4064,Uruguay,1995,female,15-24 years,6,0.711,6555,Generation X,South/Latin America,II
4065,Uruguay,1995,female,25-34 years,6,0.711,6555,Generation X,South/Latin America,II
4066,Uruguay,1995,female,5-14 years,0,0.711,6555,Millenials,South/Latin America,II
4067,Uruguay,1995,male,5-14 years,0,0.711,6555,Millenials,South/Latin America,II
4068,Uruguay,2000,male,75+ years,95,0.742,7483,G.I. Generation,South/Latin America,II
4069,Uruguay,2000,male,55-74 years,56,0.742,7483,Silent,South/Latin America,II
4070,Uruguay,2000,male,35-54 years,35,0.742,7483,Boomers,South/Latin America,II
4071,Uruguay,2000,male,25-34 years,25,0.742,7483,Generation X,South/Latin America,II
4072,Uruguay,2000,male,15-24 years,23,0.742,7483,Generation X,South/Latin America,II
4073,Uruguay,2000,female,75+ years,9,0.742,7483,G.I. Generation,South/Latin America,II
4074,Uruguay,2000,female,35-54 years,8,0.742,7483,Boomers,South/Latin America,II
4075,Uruguay,2000,female,55-74 years,7,0.742,7483,Silent,South/Latin America,II
4076,Uruguay,2000,female,25-34 years,5,0.742,7483,Generation X,South/Latin America,II
4077,Uruguay,2000,female,15-24 years,5,0.742,7483,Generation X,South/Latin America,II
4078,Uruguay,2000,female,5-14 years,0,0.742,7483,Millenials,South/Latin America,II
4079,Uruguay,2000,male,5-14 years,0,0.742,7483,Millenials,South/Latin America,II
4080,Uruguay,2005,male,75+ years,77,0.7559999999999999,5655,Silent,South/Latin America,II
4081,Uruguay,2005,male,55-74 years,45,0.7559999999999999,5655,Silent,South/Latin America,II
4082,Uruguay,2005,male,25-34 years,27,0.7559999999999999,5655,Generation X,South/Latin America,II
4083,Uruguay,2005,male,35-54 years,24,0.7559999999999999,5655,Boomers,South/Latin America,II
4084,Uruguay,2005,male,15-24 years,22,0.7559999999999999,5655,Millenials,South/Latin America,II
4085,Uruguay,2005,female,75+ years,13,0.7559999999999999,5655,Silent,South/Latin America,II
4086,Uruguay,2005,female,35-54 years,9,0.7559999999999999,5655,Boomers,South/Latin America,II
4087,Uruguay,2005,female,55-74 years,8,0.7559999999999999,5655,Silent,South/Latin America,II
4088,Uruguay,2005,female,15-24 years,6,0.7559999999999999,5655,Millenials,South/Latin America,II
4089,Uruguay,2005,female,25-34 years,6,0.7559999999999999,5655,Generation X,South/Latin America,II
4090,Uruguay,2005,female,5-14 years,0,0.7559999999999999,5655,Millenials,South/Latin America,II
4091,Uruguay,2005,male,5-14 years,0,0.7559999999999999,5655,Millenials,South/Latin America,II
4092,Uruguay,2010,male,75+ years,87,0.78,12882,Silent,South/Latin America,II
4093,Uruguay,2010,male,55-74 years,41,0.78,12882,Silent,South/Latin America,II
4094,Uruguay,2010,male,25-34 years,32,0.78,12882,Generation X,South/Latin America,II
4095,Uruguay,2010,male,15-24 years,26,0.78,12882,Millenials,South/Latin America,II
4096,Uruguay,2010,male,35-54 years,24,0.78,12882,Generation X,South/Latin America,II
4097,Uruguay,2010,female,55-74 years,13,0.78,12882,Silent,South/Latin America,II
4098,Uruguay,2010,female,75+ years,9,0.78,12882,Silent,South/Latin America,II
4099,Uruguay,2010,female,35-54 years,8,0.78,12882,Generation X,South/Latin America,II
4100,Uruguay,2010,female,25-34 years,7,0.78,12882,Generation X,South/Latin America,II
4101,Uruguay,2010,female,15-24 years,4,0.78,12882,Millenials,South/Latin America,II
4102,Uruguay,2010,female,5-14 years,1,0.78,12882,Generation Z,South/Latin America,II
4103,Uruguay,2010,male,5-14 years,0,0.78,12882,Generation Z,South/Latin America,II
4104,Uruguay,2012,male,75+ years,82,0.7879999999999999,16264,Silent,South/Latin America,II
4105,Uruguay,2012,male,55-74 years,42,0.7879999999999999,16264,Boomers,South/Latin America,II
4106,Uruguay,2012,male,35-54 years,34,0.7879999999999999,16264,Generation X,South/Latin America,II
4107,Uruguay,2012,male,25-34 years,30,0.7879999999999999,16264,Millenials,South/Latin America,II
4108,Uruguay,2012,male,15-24 years,30,0.7879999999999999,16264,Millenials,South/Latin America,II
4109,Uruguay,2012,female,55-74 years,11,0.7879999999999999,16264,Boomers,South/Latin America,II
4110,Uruguay,2012,female,35-54 years,10,0.7879999999999999,16264,Generation X,South/Latin America,II
4111,Uruguay,2012,female,75+ years,9,0.7879999999999999,16264,Silent,South/Latin America,II
4112,Uruguay,2012,female,25-34 years,6,0.7879999999999999,16264,Millenials,South/Latin America,II
4113,Uruguay,2012,female,15-24 years,4,0.7879999999999999,16264,Millenials,South/Latin America,II
4114,Uruguay,2012,male,5-14 years,0,0.7879999999999999,16264,Generation Z,South/Latin America,II
4115,Uruguay,2012,female,5-14 years,0,0.7879999999999999,16264,Generation Z,South/Latin America,II
4116,Uruguay,2013,male,75+ years,79,0.79,18179,Silent,South/Latin America,II
4117,Uruguay,2013,male,55-74 years,33,0.79,18179,Boomers,South/Latin America,II
4118,Uruguay,2013,male,25-34 years,32,0.79,18179,Millenials,South/Latin America,II
4119,Uruguay,2013,male,35-54 years,28,0.79,18179,Generation X,South/Latin America,II
4120,Uruguay,2013,male,15-24 years,27,0.79,18179,Millenials,South/Latin America,II
4121,Uruguay,2013,female,75+ years,14,0.79,18179,Silent,South/Latin America,II
4122,Uruguay,2013,female,35-54 years,8,0.79,18179,Generation X,South/Latin America,II
4123,Uruguay,2013,female,55-74 years,7,0.79,18179,Boomers,South/Latin America,II
4124,Uruguay,2013,female,25-34 years,7,0.79,18179,Millenials,South/Latin America,II
4125,Uruguay,2013,female,15-24 years,5,0.79,18179,Millenials,South/Latin America,II
4126,Uruguay,2013,female,5-14 years,2,0.79,18179,Generation Z,South/Latin America,II
4127,Uruguay,2013,male,5-14 years,1,0.79,18179,Generation Z,South/Latin America,II
4128,Uruguay,2014,male,75+ years,69,0.7929999999999999,18012,Silent,South/Latin America,II
4129,Uruguay,2014,male,35-54 years,35,0.7929999999999999,18012,Generation X,South/Latin America,II
4130,Uruguay,2014,male,55-74 years,34,0.7929999999999999,18012,Boomers,South/Latin America,II
4131,Uruguay,2014,male,25-34 years,34,0.7929999999999999,18012,Millenials,South/Latin America,II
4132,Uruguay,2014,male,15-24 years,29,0.7929999999999999,18012,Millenials,South/Latin America,II
4133,Uruguay,2014,female,55-74 years,11,0.7929999999999999,18012,Boomers,South/Latin America,II
4134,Uruguay,2014,female,35-54 years,10,0.7929999999999999,18012,Generation X,South/Latin America,II
4135,Uruguay,2014,female,25-34 years,8,0.7929999999999999,18012,Millenials,South/Latin America,II
